player_id,web_name,team,position,gw,fixture,opponent_team_id,was_home,minutes,starts,total_points,goals_scored,assists,clean_sheets,expected_goals,expected_assists,expected_goal_involvements,ict_index,bonus,bps,defensive_contribution,value,selected,transfers_in,transfers_out
148,Hato,Chelsea,DEF,3,29,1,0,59,1,3,0,1,0,0.0,0.02,0.02,4.8,0,5,6.0,45.0,65104,22516,10427
148,Hato,Chelsea,DEF,4,33,11,1,45,1,0,0,0,0,0.0,0.1,0.1,0.9,0,-8,3.0,45.0,115190,58654,15691
149,Colwill,Chelsea,DEF,1,10,10,0,90,1,0,0,0,0,0.01,0.03,0.04,1.5,0,6,4.0,50.0,142918,0,0
149,Colwill,Chelsea,DEF,2,16,5,1,71,1,1,0,0,0,0.0,0.0,0.0,1.4,0,2,9.0,50.0,150119,10571,17779
149,Colwill,Chelsea,DEF,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,124492,7720,33598
149,Colwill,Chelsea,DEF,4,33,11,1,90,1,1,0,0,0,0.0,0.01,0.01,4.3,0,8,6.0,49.0,112667,5362,22693
150,M.Sarr,Chelsea,DEF,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,6689,0,0
150,M.Sarr,Chelsea,DEF,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,7741,405,949
150,M.Sarr,Chelsea,DEF,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,4381,24,3349
150,M.Sarr,Chelsea,DEF,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3449,0,1063
154,Palmer,Chelsea,MID,1,10,10,0,82,1,13,1,1,0,0.28,0.19,0.47,16.1,3,60,9.0,95.0,919516,0,0
154,Palmer,Chelsea,MID,2,16,5,1,90,1,7,1,0,0,0.66,0.13,0.79,9.2,0,28,8.0,95.0,1644351,376872,31960
154,Palmer,Chelsea,MID,3,29,1,0,90,1,1,0,0,0,0.11,0.04,0.15,5.5,0,11,3.0,96.0,1912956,387902,192800
154,Palmer,Chelsea,MID,4,33,11,1,90,1,5,0,1,0,0.13,0.25,0.38,6.8,0,28,3.0,97.0,3081598,946062,103959
151,Acheampong,Chelsea,DEF,1,10,10,0,90,1,3,0,0,0,0.0,0.01,0.01,3.7,0,13,15.0,45.0,24066,0,0
151,Acheampong,Chelsea,DEF,2,16,5,1,22,0,1,0,0,0,0.0,0.0,0.0,0.6,0,-1,3.0,45.0,37116,8065,3134
151,Acheampong,Chelsea,DEF,3,29,1,0,90,1,1,0,0,0,0.0,0.01,0.01,0.8,0,-3,1.0,45.0,38207,4792,6781
151,Acheampong,Chelsea,DEF,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,42181,6326,4610
156,Neto,Chelsea,MID,1,10,10,0,14,0,1,0,0,0,0.03,0.07,0.1,1.3,0,9,4.0,65.0,116795,0,0
156,Neto,Chelsea,MID,2,16,5,1,67,1,7,1,0,0,0.41,0.33,0.74,10.9,0,32,4.0,65.0,117566,5635,23362
156,Neto,Chelsea,MID,3,29,1,0,80,1,2,0,0,0,0.03,0.03,0.06,4.4,0,10,7.0,65.0,130367,21878,19579
156,Neto,Chelsea,MID,4,33,11,1,85,1,2,0,0,0,0.05,0.1,0.15,7.4,0,17,7.0,65.0,156595,33627,16504
159,Caicedo,Chelsea,MID,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,347122,0,0
159,Caicedo,Chelsea,MID,2,16,5,1,13,0,1,0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,55.0,282404,9481,98323
159,Caicedo,Chelsea,MID,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,192746,3231,92151
159,Caicedo,Chelsea,MID,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,149377,1342,50199
158,Gittens,Chelsea,MID,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,60.0,3231,0,0
158,Gittens,Chelsea,MID,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,60.0,3391,271,773
158,Gittens,Chelsea,MID,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,59.0,2954,260,975
158,Gittens,Chelsea,MID,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,59.0,2962,250,475
163,D.Essugo,Chelsea,MID,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,18298,0,0
163,D.Essugo,Chelsea,MID,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,18847,1252,2887
163,D.Essugo,Chelsea,MID,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,16417,1446,4593
163,D.Essugo,Chelsea,MID,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,12126,0,4174
161,Lavia,Chelsea,MID,1,10,10,0,64,1,1,0,0,0,0.21,0.03,0.24,6.9,0,8,9.0,50.0,4654,0,0
161,Lavia,Chelsea,MID,2,16,5,1,67,1,7,1,0,0,0.54,0.0,0.54,7.3,0,32,7.0,50.0,6337,1173,919
161,Lavia,Chelsea,MID,3,29,1,0,59,1,1,0,0,0,0.0,0.01,0.01,0.7,0,7,6.0,50.0,20847,13724,3758
161,Lavia,Chelsea,MID,4,33,11,1,68,1,2,0,0,0,0.0,0.07,0.07,1.2,0,14,9.0,50.0,25157,7547,4020
170,Emegha,Chelsea,FWD,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,11724,0,0
170,Emegha,Chelsea,FWD,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,14647,1450,2334
170,Emegha,Chelsea,FWD,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,15735,2709,3248
170,Emegha,Chelsea,FWD,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,14885,1719,3144
165,João Pedro,Chelsea,FWD,1,10,10,0,90,1,11,1,1,0,0.63,0.06,0.69,11.1,2,45,3.0,75.0,5764207,0,0
165,João Pedro,Chelsea,FWD,2,16,5,1,90,1,9,1,1,0,1.23,0.04,1.27,12.1,2,44,3.0,76.0,6802308,405188,28165
165,João Pedro,Chelsea,FWD,3,29,1,0,90,1,1,0,0,0,0.02,0.05,0.07,3.7,0,8,1.0,77.0,7177659,446528,190771
165,João Pedro,Chelsea,FWD,4,33,11,1,90,1,12,1,1,0,0.29,0.04,0.33,10.1,3,44,2.0,77.0,7935710,401634,104757
168,Marc Guiu,Chelsea,FWD,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,42801,0,0
168,Marc Guiu,Chelsea,FWD,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,43955,2178,6146
168,Marc Guiu,Chelsea,FWD,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,33721,1924,12787
168,Marc Guiu,Chelsea,FWD,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,25300,0,8710
164,Quenda,Chelsea,MID,1,10,10,0,8,0,1,0,0,0,0.0,0.0,0.0,0.4,0,2,1.0,55.0,3758,0,0
164,Quenda,Chelsea,MID,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,4061,231,820
164,Quenda,Chelsea,MID,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,3704,292,1196
164,Quenda,Chelsea,MID,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,3551,154,671
169,Mheuka,Chelsea,FWD,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,30422,0,0
169,Mheuka,Chelsea,FWD,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,34265,2929,4409
169,Mheuka,Chelsea,FWD,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,43546,8439,5758
169,Mheuka,Chelsea,FWD,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,44291,6884,5732
200,Lacroix,Chelsea,DEF,1,10,10,0,90,1,6,0,1,0,0.0,0.2,0.2,5.7,0,25,12.0,60.0,792478,0,0
200,Lacroix,Chelsea,DEF,2,16,5,1,90,1,1,0,0,0,0.02,0.0,0.02,1.9,0,-3,9.0,60.0,946023,63522,44807
200,Lacroix,Chelsea,DEF,3,29,1,0,90,1,2,0,0,0,0.0,0.01,0.01,2.9,0,3,11.0,60.0,839049,32879,150210
200,Lacroix,Chelsea,DEF,4,33,11,1,4,0,1,0,0,0,0.0,0.0,0.0,0.4,0,4,3.0,60.0,865615,60756,79879
560,Penders,Chelsea,GKP,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,6087,0,0
560,Penders,Chelsea,GKP,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,7073,395,765
560,Penders,Chelsea,GKP,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,6809,363,1132
560,Penders,Chelsea,GKP,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,44.0,6637,321,803
561,Anselmino,Chelsea,DEF,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,1770,0,0
561,Anselmino,Chelsea,DEF,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,1737,122,446
561,Anselmino,Chelsea,DEF,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,1971,225,274
561,Anselmino,Chelsea,DEF,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,2091,222,212
568,Barco,Chelsea,MID,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,12041,0,0
568,Barco,Chelsea,MID,2,16,5,1,8,0,1,0,0,0,0.04,0.0,0.04,0.2,0,1,1.0,55.0,13561,528,1661
568,Barco,Chelsea,MID,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,13655,1055,2073
568,Barco,Chelsea,MID,4,33,11,1,21,0,0,0,0,0,0.0,0.09,0.09,0.7,0,7,2.0,55.0,13757,863,1454
152,Palestra,Chelsea,DEF,1,10,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,263643,0,0
152,Palestra,Chelsea,DEF,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,209865,4960,69937
152,Palestra,Chelsea,DEF,3,29,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,121873,821,80003
152,Palestra,Chelsea,DEF,4,33,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,87915,419,45676
583,Chavarria,Chelsea,DEF,1,10,10,0,25,0,1,0,0,0,0.0,0.0,0.0,0.5,0,3,1.0,50.0,17073,0,0
583,Chavarria,Chelsea,DEF,2,16,5,1,18,0,1,0,0,0,0.0,0.02,0.02,0.7,0,1,3.0,50.0,19574,1081,2558
583,Chavarria,Chelsea,DEF,3,29,1,0,30,0,1,0,0,0,0.0,0.0,0.0,0.8,0,2,2.0,50.0,17402,664,4077
583,Chavarria,Chelsea,DEF,4,33,11,1,45,0,1,0,0,0,0.0,0.01,0.01,0.6,0,4,1.0,49.0,16748,686,2297
91,Pinnock,Coventry City,DEF,1,2,19,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,7000,0,0
91,Pinnock,Coventry City,DEF,2,13,11,1,12,0,1,0,0,0,0.0,0.0,0.0,0.5,0,-1,2.0,45.0,7757,574,971
91,Pinnock,Coventry City,DEF,3,26,15,0,90,1,3,0,0,0,0.11,0.0,0.11,2.4,0,3,13.0,45.0,7182,505,1316
91,Pinnock,Coventry City,DEF,4,38,5,1,90,1,2,0,0,0,0.01,0.0,0.01,2.3,0,-11,10.0,45.0,7467,688,770
110,Rushworth,Coventry City,GKP,1,1,1,0,90,1,1,0,0,0,0.0,0.01,0.01,1.4,0,0,0.0,45.0,100521,0,0
110,Rushworth,Coventry City,GKP,2,13,11,1,90,1,2,0,0,0,0.0,0.0,0.0,1.1,0,10,0.0,45.0,122624,11931,4672
110,Rushworth,Coventry City,GKP,3,26,15,0,90,1,2,0,0,0,0.0,0.0,0.0,1.9,0,13,0.0,45.0,95482,2938,18953
110,Rushworth,Coventry City,GKP,4,38,5,1,90,1,0,0,0,0,0.0,0.01,0.01,1.8,0,-5,0.0,45.0,95177,5350,16687
104,Onyeka,Coventry City,MID,1,1,1,0,90,1,2,0,0,0,0.0,0.01,0.01,0.5,0,8,9.0,50.0,13188,0,0
104,Onyeka,Coventry City,MID,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,16442,2456,1600
104,Onyeka,Coventry City,MID,3,26,15,0,62,1,2,0,0,0,0.0,0.0,0.0,0.1,0,5,3.0,50.0,12452,379,4205
104,Onyeka,Coventry City,MID,4,38,5,1,72,1,2,0,0,0,0.03,0.01,0.04,2.8,0,11,7.0,49.0,11832,629,1713
171,Dovin,Coventry City,GKP,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,142267,0,0
171,Dovin,Coventry City,GKP,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,152756,2634,6411
171,Dovin,Coventry City,GKP,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,141466,6290,18295
171,Dovin,Coventry City,GKP,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,122705,0,18083
157,Estêvão,Chelsea,MID,1,10,10,0,7,0,1,0,0,0,0.0,0.0,0.0,0.1,0,3,1.0,65.0,109575,0,0
157,Estêvão,Chelsea,MID,2,16,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,65.0,111448,5564,23784
157,Estêvão,Chelsea,MID,3,29,1,0,9,0,1,0,0,0,0.04,0.0,0.04,2.1,0,5,0.0,64.0,84845,3486,34752
157,Estêvão,Chelsea,MID,4,33,11,1,4,0,1,0,0,0,0.03,0.07,0.1,2.7,0,6,1.0,64.0,79584,3867,14050
175,van Ewijk,Coventry City,DEF,1,1,1,0,90,1,1,0,0,0,0.0,0.01,0.01,1.5,0,-8,7.0,40.0,1257228,0,0
175,van Ewijk,Coventry City,DEF,2,13,11,1,90,1,2,0,0,0,0.0,0.19,0.19,5.5,0,15,2.0,40.0,1295672,34451,49858
175,van Ewijk,Coventry City,DEF,3,26,15,0,90,1,3,0,0,0,0.0,0.06,0.06,2.4,0,5,11.0,40.0,1209039,41712,121967
175,van Ewijk,Coventry City,DEF,4,38,5,1,90,1,0,0,0,0,0.0,0.04,0.04,3.4,0,-5,7.0,40.0,1124770,32583,138909
174,Kitching,Coventry City,DEF,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,60272,0,0
174,Kitching,Coventry City,DEF,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,64130,520,4786
174,Kitching,Coventry City,DEF,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,53997,461,10437
174,Kitching,Coventry City,DEF,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,43580,0,10533
180,Woolfenden,Coventry City,DEF,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,16501,0,0
180,Woolfenden,Coventry City,DEF,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,16943,946,2228
180,Woolfenden,Coventry City,DEF,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,15091,659,3181
180,Woolfenden,Coventry City,DEF,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,13479,375,1822
172,Wilson,Coventry City,GKP,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,42690,0,0
172,Wilson,Coventry City,GKP,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,45549,227,3440
172,Wilson,Coventry City,GKP,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,41782,265,4207
172,Wilson,Coventry City,GKP,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,40175,242,2314
179,Latibeaudiere,Coventry City,DEF,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,3977,0,0
179,Latibeaudiere,Coventry City,DEF,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,3984,160,420
179,Latibeaudiere,Coventry City,DEF,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,4150,319,480
179,Latibeaudiere,Coventry City,DEF,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,4073,277,378
181,Brau,Coventry City,DEF,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,3736,0,0
181,Brau,Coventry City,DEF,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,4079,256,338
181,Brau,Coventry City,DEF,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,3074,19,975
181,Brau,Coventry City,DEF,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,2631,0,477
178,Bidwell,Coventry City,DEF,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,7091,0,0
178,Bidwell,Coventry City,DEF,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,8500,506,744
178,Bidwell,Coventry City,DEF,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,8763,663,978
178,Bidwell,Coventry City,DEF,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,8754,645,805
183,Rudoni,Coventry City,MID,1,1,1,0,20,0,1,0,0,0,0.15,0.0,0.15,2.6,0,3,5.0,50.0,13002,0,0
183,Rudoni,Coventry City,MID,2,13,11,1,70,1,3,0,0,1,0.06,0.09,0.15,3.9,0,12,6.0,50.0,14191,1250,1299
183,Rudoni,Coventry City,MID,3,26,15,0,62,1,2,0,0,0,0.29,0.09,0.38,7.6,0,9,5.0,50.0,12234,706,2569
183,Rudoni,Coventry City,MID,4,38,5,1,72,1,2,0,0,0,0.33,0.73,1.06,9.1,0,11,5.0,50.0,11698,965,1777
176,Dasilva,Coventry City,DEF,1,1,1,0,90,1,1,0,0,0,0.0,0.02,0.02,1.8,0,-4,6.0,40.0,73424,0,0
176,Dasilva,Coventry City,DEF,2,13,11,1,90,1,2,0,0,0,0.18,0.05,0.23,4.0,0,15,3.0,40.0,82832,3224,4054
176,Dasilva,Coventry City,DEF,3,26,15,0,84,1,2,0,0,0,0.0,0.08,0.08,3.7,0,10,7.0,40.0,79293,2664,7186
176,Dasilva,Coventry City,DEF,4,38,5,1,90,1,0,0,0,0,0.0,0.33,0.33,3.9,0,-7,3.0,40.0,77723,2492,4813
173,Thomas,Coventry City,DEF,1,1,1,0,90,1,3,0,0,0,0.02,0.01,0.03,3.5,0,11,10.0,40.0,721945,0,0
173,Thomas,Coventry City,DEF,2,13,11,1,77,1,8,0,0,1,0.0,0.01,0.01,1.8,2,28,9.0,40.0,791028,38111,23890
173,Thomas,Coventry City,DEF,3,26,15,0,90,1,4,0,0,0,0.22,0.17,0.39,6.5,0,19,12.0,40.0,883716,114108,69667
173,Thomas,Coventry City,DEF,4,38,5,1,90,1,0,0,0,0,0.19,0.07,0.26,3.0,0,-17,8.0,40.0,1003377,154241,83266
182,Amenda,Coventry City,DEF,1,1,1,0,90,1,1,0,0,0,0.0,0.01,0.01,3.0,0,1,9.0,40.0,75420,0,0
182,Amenda,Coventry City,DEF,2,13,11,1,90,1,1,0,0,0,0.02,0.04,0.06,1.9,0,4,4.0,40.0,84795,3328,4511
182,Amenda,Coventry City,DEF,3,26,15,0,90,1,2,0,0,0,0.0,0.34,0.34,1.2,0,4,3.0,40.0,81029,3124,8077
182,Amenda,Coventry City,DEF,4,38,5,1,90,1,0,0,0,0,0.0,0.0,0.0,3.3,0,-12,8.0,40.0,81299,3596,5631
184,Grimes,Coventry City,MID,1,1,1,0,90,1,2,0,0,0,0.0,0.01,0.01,1.7,0,14,7.0,50.0,17412,0,0
184,Grimes,Coventry City,MID,2,13,11,1,90,1,2,0,0,0,0.01,0.04,0.05,3.7,0,14,10.0,50.0,20154,2290,1616
184,Grimes,Coventry City,MID,3,26,15,0,90,1,2,0,0,0,0.04,0.0,0.04,2.2,0,8,8.0,50.0,16127,481,3924
184,Grimes,Coventry City,MID,4,38,5,1,83,1,2,0,0,0,0.05,0.02,0.07,1.3,0,9,3.0,50.0,14585,532,2633
185,Sakamoto,Coventry City,MID,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,10294,0,0
185,Sakamoto,Coventry City,MID,2,13,11,1,31,0,1,0,0,0,0.02,0.02,0.04,1.9,0,8,4.0,50.0,9710,137,1455
185,Sakamoto,Coventry City,MID,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,8559,404,1743
185,Sakamoto,Coventry City,MID,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,7657,207,1182
187,Eccles,Coventry City,MID,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1503,0,0
187,Eccles,Coventry City,MID,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,50.0,1391,69,299
187,Eccles,Coventry City,MID,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,1547,434,404
187,Eccles,Coventry City,MID,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,49.0,1294,93,342
186,Mason-Clark,Coventry City,MID,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,55.0,11314,0,0
186,Mason-Clark,Coventry City,MID,2,13,11,1,57,1,1,0,0,0,0.0,0.06,0.06,2.0,0,4,4.0,55.0,12149,489,1578
186,Mason-Clark,Coventry City,MID,3,26,15,0,70,1,2,0,0,0,0.0,0.0,0.0,0.1,0,4,5.0,54.0,10318,228,2088
186,Mason-Clark,Coventry City,MID,4,38,5,1,59,1,1,0,0,0,0.49,0.01,0.5,5.1,0,5,4.0,54.0,9746,222,1002
189,Shepherd,Coventry City,MID,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,28435,0,0
189,Shepherd,Coventry City,MID,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,28459,1013,3171
189,Shepherd,Coventry City,MID,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,27151,1697,3739
189,Shepherd,Coventry City,MID,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,25735,1302,3002
190,Tchaouna,Coventry City,MID,1,1,1,0,81,1,2,0,0,0,0.04,0.02,0.06,1.1,0,11,8.0,55.0,12321,0,0
190,Tchaouna,Coventry City,MID,2,13,11,1,58,1,1,0,0,0,0.05,0.13,0.18,3.1,0,7,6.0,55.0,16325,2762,1451
190,Tchaouna,Coventry City,MID,3,26,15,0,27,0,1,0,0,0,0.1,0.03,0.13,5.4,0,9,1.0,55.0,12425,128,3752
190,Tchaouna,Coventry City,MID,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,54.0,11417,187,1577
177,Kesler-Hayden,Coventry City,DEF,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,6032,0,0
177,Kesler-Hayden,Coventry City,DEF,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,5764,168,750
177,Kesler-Hayden,Coventry City,DEF,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,4676,131,1262
177,Kesler-Hayden,Coventry City,DEF,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,40.0,4121,114,710
191,Borges Rodrigues,Coventry City,MID,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,16813,0,0
191,Borges Rodrigues,Coventry City,MID,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,16655,680,1873
191,Borges Rodrigues,Coventry City,MID,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,14534,1263,3688
191,Borges Rodrigues,Coventry City,MID,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,11101,0,3328
192,Andrews,Coventry City,MID,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,62690,0,0
192,Andrews,Coventry City,MID,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,62913,2576,7194
192,Andrews,Coventry City,MID,3,26,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,44026,142,17765
192,Andrews,Coventry City,MID,4,38,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,36602,0,8343
194,Thomas-Asante,Coventry City,FWD,1,1,1,0,69,1,2,0,0,0,0.0,0.02,0.02,0.6,0,9,6.0,50.0,66198,0,0
194,Thomas-Asante,Coventry City,FWD,2,13,11,1,32,0,1,0,0,0,0.0,0.0,0.0,0.5,0,5,2.0,50.0,83366,14594,7888
194,Thomas-Asante,Coventry City,FWD,3,26,15,0,19,0,1,0,0,0,0.0,0.0,0.0,0.5,0,6,3.0,50.0,84492,16389,17499
194,Thomas-Asante,Coventry City,FWD,4,38,5,1,17,0,1,0,0,0,0.21,0.03,0.24,3.3,0,7,0.0,50.0,84195,11154,12674
197,Bassette,Coventry City,FWD,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,4620,0,0
197,Bassette,Coventry City,FWD,2,13,11,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,45.0,3783,0,788
